Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
9.7600        -360.2210    -362.8407       2.6197   349.4
9.7700        -360.2192    -362.7043       2.4851   331.5
9.7800        -360.2153    -362.5674       2.3521   313.7
9.7900        -360.2044    -362.5394       2.3349   311.4
9.8000        -360.2058    -362.5048       2.2990   306.7
9.8100        -360.1539    -362.3187       2.1648   288.8
9.8200        -360.1543    -362.3462       2.1918   292.4
9.8300        -360.1552    -362.2654       2.1102   281.5
9.8400        -360.1751    -362.2899       2.1148   282.1
9.8500        -360.1588    -362.3911       2.2323   297.8
9.8600        -360.1585    -362.6376       2.4791   330.7
9.8700        -360.1603    -362.5857       2.4254   323.5
9.8800        -360.1528    -362.6621       2.5093   334.7
9.8900        -360.1554    -362.5974       2.4420   325.7
9.9000        -360.1593    -362.7222       2.5629   341.9
9.9100        -360.1562    -362.7656       2.6094   348.1
9.9200        -360.1333    -362.3652       2.2319   297.7
9.9300        -360.1584    -362.4352       2.2767   303.7
9.9400        -360.2056    -362.3538       2.1482   286.5
9.9500        -360.2374    -362.6093       2.3719   316.4
9.9600        -360.2468    -362.5303       2.2836   304.6
9.9700        -360.2566    -362.7502       2.4936   332.6
9.9800        -360.3009    -362.8475       2.5466   339.7
9.9900        -360.2716    -362.3754       2.1037   280.6
10.0000       -360.2733    -362.5690       2.2957   306.2
