Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
7.0900        -351.5359    -354.0877       2.5518   340.4
7.1000        -351.5496    -353.9442       2.3947   319.4
7.1100        -351.5606    -353.9662       2.4056   320.9
7.1200        -351.5689    -353.6271       2.0582   274.5
7.1300        -351.5513    -353.6535       2.1022   280.4
7.1400        -351.5356    -353.6118       2.0762   276.9
7.1500        -351.5273    -353.6291       2.1018   280.3
7.1600        -351.5116    -353.4701       1.9585   261.2
7.1700        -351.5079    -353.7627       2.2548   300.8
7.1800        -351.5111    -353.9289       2.4178   322.5
7.1900        -351.5232    -353.8260       2.3028   307.2
7.2000        -351.5174    -353.6994       2.1821   291.1
7.2100        -351.5059    -353.7087       2.2028   293.8
7.2200        -351.5290    -354.0022       2.4732   329.9
7.2300        -351.5297    -353.6594       2.1297   284.1
7.2400        -351.5159    -353.6787       2.1628   288.5
7.2500        -351.4894    -353.6352       2.1458   286.2
7.2600        -351.5009    -353.8518       2.3510   313.6
7.2700        -351.4943    -353.7358       2.2414   299.0
7.2800        -351.4972    -353.7950       2.2978   306.5
7.2900        -351.5118    -353.5992       2.0873   278.4
7.3000        -351.5014    -353.8540       2.3526   313.8
7.3100        -351.5070    -353.7949       2.2879   305.2
7.3200        -351.5082    -353.6698       2.1616   288.3
7.3300        -351.5033    -353.8154       2.3121   308.4
7.3400        -351.4974    -353.6778       2.1804   290.8
7.3500        -351.4804    -353.7179       2.2375   298.4
7.3600        -351.5102    -353.9249       2.4147   322.1
7.3700        -351.5264    -354.0072       2.4808   330.9
7.3800        -351.5477    -354.2075       2.6598   354.8
7.3900        -351.5842    -353.9834       2.3992   320.0
7.4000        -351.6169    -354.1891       2.5722   343.1
7.4100        -351.6183    -353.8338       2.2155   295.5
7.4200        -351.6478    -354.4322       2.7844   371.4
7.4300        -351.6895    -354.2843       2.5948   346.1
7.4400        -351.7198    -354.3149       2.5951   346.2
7.4500        -351.7141    -353.8307       2.1166   282.3
7.4600        -351.6833    -353.7639       2.0806   277.5
7.4700        -351.6520    -353.5526       1.9005   253.5
7.4800        -351.6329    -353.5814       1.9484   259.9
7.4900        -351.6349    -353.9318       2.2968   306.4
7.5000        -351.6270    -353.8320       2.2050   294.1
7.5100        -351.6463    -354.0430       2.3967   319.7
7.5200        -351.6515    -353.7816       2.1301   284.1
7.5300        -351.6727    -354.0366       2.3639   315.3
7.5400        -351.6592    -353.7120       2.0528   273.8
7.5500        -351.6521    -353.8340       2.1820   291.0
7.5600        -351.6578    -354.0254       2.3676   315.8
7.5700        -351.6659    -353.7470       2.0811   277.6
7.5800        -351.6717    -353.8535       2.1819   291.0
7.5900        -351.6541    -353.7065       2.0524   273.8
7.6000        -351.6673    -354.0869       2.4197   322.7
7.6100        -351.6546    -353.9243       2.2696   302.7
7.6200        -351.6640    -354.1894       2.5254   336.8
7.6300        -351.6691    -353.7162       2.0472   273.1
7.6400        -351.6867    -354.1925       2.5058   334.2
7.6500        -351.7021    -354.0130       2.3109   308.2
7.6600        -351.7033    -353.8414       2.1381   285.2
7.6700        -351.6892    -353.8750       2.1858   291.6
7.6800        -351.6739    -353.8286       2.1548   287.4
7.6900        -351.6932    -354.1250       2.4318   324.4
7.7000        -351.6822    -353.6913       2.0090   268.0
7.7100        -351.6875    -354.0374       2.3499   313.4
7.7200        -351.6831    -353.8773       2.1942   292.7
7.7300        -351.6799    -353.9881       2.3082   307.9
7.7400        -351.6773    -353.8260       2.1487   286.6
7.7500        -351.6680    -353.9906       2.3226   309.8
7.7600        -351.6733    -354.0379       2.3646   315.4
7.7700        -351.6860    -354.2149       2.5289   337.3
7.7800        -351.7006    -354.0965       2.3959   319.6
7.7900        -351.7076    -353.8844       2.1768   290.4
7.8000        -351.7148    -354.3085       2.5937   346.0
7.8100        -351.7242    -354.0863       2.3621   315.1
7.8200        -351.7352    -354.2386       2.5034   333.9
7.8300        -351.7184    -353.6407       1.9223   256.4
7.8400        -351.7182    -354.0000       2.2818   304.4
7.8500        -351.7203    -353.8788       2.1585   287.9
7.8600        -351.7158    -354.1447       2.4288   324.0
7.8700        -351.7290    -353.9374       2.2085   294.6
7.8800        -351.7198    -353.8148       2.0950   279.4
7.8900        -351.7294    -353.9272       2.1978   293.1
7.9000        -351.7064    -353.7870       2.0806   277.5
7.9100        -351.6953    -353.6441       1.9488   259.9
7.9200        -351.6671    -353.6201       1.9530   260.5
7.9300        -351.6572    -353.8642       2.2071   294.4
7.9400        -351.6491    -353.8723       2.2231   296.5
7.9500        -351.6569    -353.8990       2.2421   299.1
7.9600        -351.6283    -353.6827       2.0544   274.0
7.9700        -351.6191    -353.9593       2.3402   312.1
7.9800        -351.6161    -353.8182       2.2021   293.7
7.9900        -351.6273    -354.0020       2.3747   316.7
8.0000        -351.6275    -353.7919       2.1645   288.7
8.0100        -351.6043    -353.4548       1.8505   246.8
8.0200        -351.5895    -353.8789       2.2894   305.4
8.0300        -351.6048    -353.8872       2.2824   304.4
8.0400        -351.5806    -353.4041       1.8235   243.2
8.0500        -351.5592    -353.5188       1.9596   261.4
8.0600        -351.5611    -353.9440       2.3829   317.8
8.0700        -351.5746    -354.0600       2.4853   331.5
8.0800        -351.5958    -354.2063       2.6105   348.2
8.0900        -351.6170    -353.8017       2.1847   291.4
8.1000        -351.6136    -353.9489       2.3353   311.5
8.1100        -351.6117    -354.0559       2.4442   326.0
8.1200        -351.6311    -354.2188       2.5877   345.2
8.1300        -351.6373    -353.7512       2.1139   282.0
8.1400        -351.6318    -353.7305       2.0987   279.9
8.1500        -351.6130    -353.6100       1.9970   266.4
8.1600        -351.6108    -353.7777       2.1669   289.0
8.1700        -351.6220    -353.8185       2.1965   293.0
8.1800        -351.6205    -353.8253       2.2048   294.1
8.1900        -351.6135    -353.7443       2.1308   284.2
8.2000        -351.6102    -354.0046       2.3944   319.4
8.2100        -351.6046    -353.6479       2.0434   272.6
8.2200        -351.5820    -353.7654       2.1834   291.2
8.2300        -351.5660    -353.9089       2.3429   312.5
8.2400        -351.5781    -354.0286       2.4505   326.9
8.2500        -351.6171    -353.9592       2.3421   312.4
8.2600        -351.6171    -353.8824       2.2653   302.2
8.2700        -351.5959    -353.6927       2.0969   279.7
8.2800        -351.5818    -353.8621       2.2803   304.2
8.2900        -351.5726    -353.7708       2.1982   293.2
8.3000        -351.5777    -354.0401       2.4624   328.4
8.3100        -351.5723    -353.7036       2.1312   284.3
8.3200        -351.5754    -353.6848       2.1094   281.4
8.3300        -351.5797    -353.7953       2.2156   295.5
8.3400        -351.5697    -353.9752       2.4055   320.9
8.3500        -351.5921    -354.0348       2.4427   325.8
8.3600        -351.6053    -353.9368       2.3315   311.0
8.3700        -351.6084    -353.6764       2.0680   275.8
8.3800        -351.5996    -353.8501       2.2506   300.2
8.3900        -351.6035    -353.7310       2.1275   283.8
8.4000        -351.6132    -353.8410       2.2278   297.2
8.4100        -351.5989    -353.6210       2.0221   269.7
8.4200        -351.5682    -353.5931       2.0249   270.1
8.4300        -351.5647    -353.6956       2.1309   284.2
8.4400        -351.5751    -354.0959       2.5208   336.2
8.4500        -351.5892    -353.8670       2.2778   303.8
8.4600        -351.6038    -353.9259       2.3220   309.7
8.4700        -351.6075    -353.7207       2.1132   281.9
8.4800        -351.6221    -354.1099       2.4877   331.8
8.4900        -351.6473    -353.9217       2.2744   303.4
8.5000        -351.6499    -353.8732       2.2232   296.5
8.5100        -351.6591    -353.9865       2.3274   310.4
8.5200        -351.6704    -354.3811       2.7106   361.6
8.5300        -351.6792    -353.9979       2.3187   309.3
8.5400        -351.6875    -353.9144       2.2269   297.0
8.5500        -351.6833    -353.9058       2.2225   296.4
8.5600        -351.7029    -354.3825       2.6797   357.4
8.5700        -351.7303    -354.2735       2.5432   339.2
8.5800        -351.7264    -353.7967       2.0703   276.1
8.5900        -351.7301    -353.8350       2.1049   280.8
8.6000        -351.7222    -353.9382       2.2161   295.6
8.6100        -351.7145    -353.9523       2.2379   298.5
8.6200        -351.7066    -353.7399       2.0333   271.2
8.6300        -351.6829    -353.5988       1.9159   255.6
8.6400        -351.6633    -353.9192       2.2559   300.9
8.6500        -351.6706    -354.0426       2.3720   316.4
8.6600        -351.6714    -354.0080       2.3366   311.7
8.6700        -351.6742    -354.1434       2.4692   329.4
8.6800        -351.6802    -353.8268       2.1466   286.3
8.6900        -351.6685    -353.6352       1.9667   262.3
8.7000        -351.6397    -353.6807       2.0410   272.2
8.7100        -351.6279    -353.8484       2.2204   296.2
8.7200        -351.6341    -353.9756       2.3414   312.3
8.7300        -351.6331    -353.8027       2.1696   289.4
8.7400        -351.6441    -354.0552       2.4111   321.6
8.7500        -351.6568    -353.8591       2.2024   293.8
8.7600        -351.6574    -353.8376       2.1802   290.8
8.7700        -351.6223    -353.5551       1.9328   257.8
8.7800        -351.6182    -353.9209       2.3027   307.2
8.7900        -351.6278    -353.7423       2.1145   282.0
8.8000        -351.6306    -353.9919       2.3613   315.0
8.8100        -351.6405    -353.8315       2.1910   292.2
8.8200        -351.6301    -353.7797       2.1496   286.7
8.8300        -351.6355    -353.8668       2.2313   297.6
8.8400        -351.6312    -354.0541       2.4229   323.2
8.8500        -351.6473    -354.0009       2.3536   313.9
8.8600        -351.6364    -353.7476       2.1112   281.6
8.8700        -351.5963    -353.5953       1.9990   266.6
8.8800        -351.5849    -353.8885       2.3036   307.3
8.8900        -351.5977    -353.9085       2.3108   308.2
8.9000        -351.5876    -353.5919       2.0043   267.3
8.9100        -351.5815    -353.7822       2.2007   293.5
8.9200        -351.5610    -353.6580       2.0970   279.7
8.9300        -351.5569    -353.8117       2.2548   300.8
8.9400        -351.5571    -353.9495       2.3923   319.1
8.9500        -351.5647    -353.8531       2.2884   305.2
8.9600        -351.5616    -354.0152       2.4536   327.3
8.9700        -351.5769    -354.0332       2.4563   327.6
8.9800        -351.6069    -353.9230       2.3161   308.9
8.9900        -351.6096    -353.8860       2.2765   303.6
9.0000        -351.6036    -353.8593       2.2557   300.9
9.0100        -351.5916    -353.9234       2.3318   311.0
9.0200        -351.6263    -354.1072       2.4809   330.9
9.0300        -351.6540    -354.3039       2.6499   353.5
9.0400        -351.6645    -354.0953       2.4308   324.2
9.0500        -351.6888    -354.2320       2.5432   339.2
9.0600        -351.7134    -354.0427       2.3293   310.7
9.0700        -351.7093    -353.7817       2.0724   276.4
9.0800        -351.6854    -353.6825       1.9971   266.4
9.0900        -351.6659    -353.5938       1.9279   257.2
9.1000        -351.6299    -353.7453       2.1154   282.2
9.1100        -351.6492    -354.1176       2.4685   329.3
9.1200        -351.6595    -353.9300       2.2705   302.9
9.1300        -351.6796    -354.0660       2.3864   318.3
9.1400        -351.6668    -353.8650       2.1982   293.2
9.1500        -351.6705    -354.0052       2.3347   311.4
9.1600        -351.6831    -353.8821       2.1990   293.3
9.1700        -351.6650    -353.6676       2.0026   267.1
9.1800        -351.6670    -353.9783       2.3114   308.3
9.1900        -351.6521    -353.7305       2.0784   277.2
9.2000        -351.6501    -353.8329       2.1828   291.2
9.2100        -351.6385    -353.7218       2.0834   277.9
9.2200        -351.6510    -353.9853       2.3344   311.4
9.2300        -351.6401    -353.8618       2.2217   296.3
9.2400        -351.6417    -354.1487       2.5070   334.4
9.2500        -351.6793    -354.1155       2.4362   325.0
9.2600        -351.6956    -354.1682       2.4727   329.8
9.2700        -351.6828    -353.7670       2.0842   278.0
9.2800        -351.6766    -353.8689       2.1923   292.4
9.2900        -351.6684    -353.8866       2.2182   295.9
9.3000        -351.6743    -354.2073       2.5331   337.9
9.3100        -351.6899    -354.0003       2.3105   308.2
9.3200        -351.7148    -354.1427       2.4279   323.8
9.3300        -351.7144    -353.9015       2.1870   291.7
9.3400        -351.7084    -353.9894       2.2810   304.3
9.3500        -351.7186    -354.0032       2.2846   304.7
9.3600        -351.7186    -353.9139       2.1953   292.8
9.3700        -351.7185    -354.1291       2.4106   321.5
9.3800        -351.7366    -354.2239       2.4873   331.8
9.3900        -351.7490    -354.0642       2.3153   308.8
9.4000        -351.7444    -353.7052       1.9607   261.5
9.4100        -351.7203    -353.8183       2.0980   279.8
9.4200        -351.7120    -354.0247       2.3127   308.5
9.4300        -351.7168    -353.9780       2.2612   301.6
9.4400        -351.7176    -353.8560       2.1384   285.2
9.4500        -351.7184    -354.0053       2.2869   305.0
9.4600        -351.6951    -353.9859       2.2909   305.6
9.4700        -351.7037    -353.9707       2.2670   302.4
9.4800        -351.7196    -353.9211       2.2015   293.6
9.4900        -351.6979    -353.6439       1.9459   259.6
9.5000        -351.6895    -353.9140       2.2245   296.7
9.5100        -351.6820    -353.8855       2.2034   293.9
9.5200        -351.6625    -353.5531       1.8907   252.2
9.5300        -351.6158    -353.6034       1.9876   265.1
9.5400        -351.6097    -353.8558       2.2461   299.6
9.5500        -351.6101    -353.9283       2.3181   309.2
9.5600        -351.6153    -353.9133       2.2980   306.5
9.5700        -351.6237    -353.9823       2.3586   314.6
9.5800        -351.6294    -353.9182       2.2888   305.3
9.5900        -351.6310    -353.8055       2.1745   290.0
9.6000        -351.6291    -354.0607       2.4316   324.3
9.6100        -351.6535    -353.7887       2.1352   284.8
9.6200        -351.6318    -353.7391       2.1074   281.1
9.6300        -351.5992    -353.5176       1.9184   255.9
9.6400        -351.5767    -353.7315       2.1549   287.4
9.6500        -351.5733    -353.9925       2.4192   322.7
9.6600        -351.5913    -353.9371       2.3458   312.9
9.6700        -351.5785    -353.8174       2.2388   298.6
9.6800        -351.5692    -353.6634       2.0943   279.3
9.6900        -351.5581    -353.6486       2.0905   278.8
9.7000        -351.5473    -353.6797       2.1324   284.4
9.7100        -351.5237    -353.7205       2.1967   293.0
9.7200        -351.5136    -353.6823       2.1686   289.3
9.7300        -351.5140    -353.7996       2.2856   304.9
9.7400        -351.5135    -353.8123       2.2989   306.6
9.7500        -351.5206    -353.9154       2.3948   319.4
9.7600        -351.5177    -353.6011       2.0834   277.9
9.7700        -351.5049    -353.7245       2.2196   296.1
9.7800        -351.5019    -353.7307       2.2288   297.3
9.7900        -351.5068    -353.9802       2.4733   329.9
9.8000        -351.5212    -353.9518       2.4305   324.2
9.8100        -351.5363    -353.9350       2.3987   320.0
9.8200        -351.5487    -354.0385       2.4898   332.1
9.8300        -351.5690    -353.8899       2.3209   309.6
9.8400        -351.5766    -353.8513       2.2746   303.4
9.8500        -351.5676    -353.7603       2.1927   292.5
9.8600        -351.5802    -353.9031       2.3229   309.8
9.8700        -351.5852    -353.7506       2.1655   288.8
9.8800        -351.5769    -353.9061       2.3293   310.7
9.8900        -351.5897    -354.0203       2.4307   324.2
9.9000        -351.5965    -353.8489       2.2524   300.4
9.9100        -351.5900    -353.8656       2.2757   303.5
9.9200        -351.6250    -354.3267       2.7018   360.4
9.9300        -351.6651    -354.3062       2.6411   352.3
9.9400        -351.6979    -354.2664       2.5684   342.6
9.9500        -351.7074    -354.1219       2.4144   322.0
9.9600        -351.7145    -353.8321       2.1176   282.5
9.9700        -351.7104    -353.8197       2.1094   281.4
9.9800        -351.7077    -354.1794       2.4716   329.7
9.9900        -351.7104    -353.9344       2.2240   296.7
10.0000       -351.7182    -354.0737       2.3555   314.2
